counter,discarded,gen_time,arrival_time,discard_time,prod_time
2,1,3534.13,3534.13,3535.68,-1
5,0,3534.71,3534.71,-1,3536.74
3,1,3535.68,3535.68,3536.78,-1
3,1,3534.85,3534.85,3536.95,-1
5,0,3534.51,3534.51,-1,3536.98
0,1,3536.74,3536.74,3537.4,-1
5,0,3535.58,3535.58,-1,3537.67
1,1,3537.67,3537.67,3539.03,-1
5,0,3536.98,3536.98,-1,3539.19
5,0,3536.95,3536.95,-1,3539.34
3,1,3537.4,3537.4,3539.67,-1
4,1,3536.78,3536.78,3539.85,-1
2,1,3539.03,3539.03,3540.22,-1
5,0,3539.19,3539.19,-1,3541.24
5,0,3539.67,3539.67,-1,3541.32
0,1,3541.24,3541.24,3541.39,-1
5,0,3539.34,3539.34,-1,3541.84
5,0,3541.39,3541.39,-1,3543.01
3,1,3541.32,3541.32,3543.38,-1
5,0,3539.85,3539.85,-1,3543.61
5,0,3541.84,3541.84,-1,3543.8
5,0,3540.22,3540.22,-1,3544.05
2,1,3543.38,3543.38,3545.01,-1
4,1,3543.01,3543.01,3545.24,-1
5,0,3543.61,3543.61,-1,3545.81
3,1,3545.01,3545.01,3547.11,-1
4,1,3543.8,3543.8,3547.28,-1
5,0,3544.05,3544.05,-1,3547.63
5,0,3547.28,3547.28,-1,3548.85
5,0,3545.24,3545.24,-1,3548.93
2,1,3547.63,3547.63,3549.27,-1
0,1,3548.93,3548.93,3549.46,-1
5,0,3545.81,3545.81,-1,3549.72
4,1,3547.11,3547.11,3550.24,-1
5,0,3548.85,3548.85,-1,3551.24
5,0,3549.27,3549.27,-1,3551.34
4,1,3549.72,3549.72,3552.34,-1
5,0,3550.24,3550.24,-1,3552.39
5,0,3549.46,3549.46,-1,3552.62
3,1,3551.24,3551.24,3553.15,-1
1,1,3553.15,3553.15,3553.48,-1
3,1,3552.34,3552.34,3553.85,-1
4,1,3551.34,3551.34,3554.21,-1
2,1,3552.39,3552.39,3554.59,-1
5,0,3552.62,3552.62,-1,3555.17
5,0,3553.48,3553.48,-1,3555.64
4,1,3553.85,3553.85,3556.33,-1
0,1,3556.33,3556.33,3556.91,-1
5,0,3554.21,3554.21,-1,3557.25
3,1,3555.17,3555.17,3557.81,-1
2,1,3555.64,3555.64,3558.58,-1
5,0,3554.59,3554.59,-1,3558.59
2,1,3556.91,3556.91,3559.32,-1
5,0,3557.25,3557.25,-1,3559.47
0,1,3559.47,3559.47,3559.8,-1
5,0,3557.81,3557.81,-1,3560.05
2,1,3558.59,3558.59,3560.11,-1
0,1,3560.11,3560.11,3560.89,-1
5,0,3559.8,3559.8,-1,3561.4
5,0,3560.05,3560.05,-1,3561.48
5,0,3558.58,3558.58,-1,3562.01
1,1,3562.01,3562.01,3562.4,-1
5,0,3559.32,3559.32,-1,3562.41
0,1,3562.41,3562.41,3562.86,-1
3,1,3560.89,3560.89,3562.86,-1
5,0,3561.48,3561.48,-1,3563.27
3,1,3561.4,3561.4,3563.61,-1
5,0,3562.4,3562.4,-1,3563.99
1,1,3563.61,3563.61,3564.16,-1
1,1,3563.27,3563.27,3564.86,-1
5,0,3562.86,3562.86,-1,3565.11
1,1,3564.16,3564.16,3565.35,-1
5,0,3562.86,3562.86,-1,3565.4
0,1,3565.35,3565.35,3566.19,-1
3,1,3565.11,3565.11,3566.34,-1
5,0,3564.86,3564.86,-1,3567
5,0,3563.99,3563.99,-1,3567.35
5,0,3565.4,3565.4,-1,3567.53
2,1,3566.34,3566.34,3568.04,-1
1,1,3567,3567,3568.13,-1
1,1,3567.35,3567.35,3568.4,-1
5,0,3566.19,3566.19,-1,3568.79
0,1,3568.79,3568.79,3569.31,-1
5,0,3567.53,3567.53,-1,3570.17
5,0,3568.13,3568.13,-1,3570.68
3,1,3568.04,3568.04,3570.71,-1
2,1,3568.4,3568.4,3570.82,-1
3,1,3569.31,3569.31,3571.2,-1
5,0,3570.17,3570.17,-1,3572.32
1,1,3570.71,3570.71,3572.4,-1
2,1,3571.2,3571.2,3572.44,-1
5,0,3570.68,3570.68,-1,3572.73
5,0,3570.82,3570.82,-1,3572.77
0,1,3572.73,3572.73,3573.2,-1
2,1,3573.2,3573.2,3574,-1
3,1,3572.44,3572.44,3574.26,-1
0,1,3574,3574,3574.76,-1
5,0,3572.4,3572.4,-1,3575.06
0,1,3575.06,3575.06,3575.31,-1
5,0,3572.32,3572.32,-1,3575.4
5,0,3572.77,3572.77,-1,3575.71
5,0,3575.31,3575.31,-1,3577.43
5,0,3574.26,3574.26,-1,3577.62
5,0,3575.4,3575.4,-1,3577.92
4,1,3574.76,3574.76,3578.05,-1
4,1,3575.71,3575.71,3578.64,-1
5,0,3577.43,3577.43,-1,3580.07
0,1,3580.07,3580.07,3580.16,-1
5,0,3577.92,3577.92,-1,3580.3
5,0,3578.05,3578.05,-1,3580.38
5,0,3577.62,3577.62,-1,3580.45
5,0,3578.64,3578.64,-1,3581.4
2,1,3580.45,3580.45,3581.71,-1
5,0,3580.16,3580.16,-1,3582.18
5,0,3580.38,3580.38,-1,3582.44
0,1,3581.71,3581.71,3582.65,-1
5,0,3580.3,3580.3,-1,3583.04
2,1,3582.44,3582.44,3583.95,-1
1,1,3582.65,3582.65,3584.01,-1
4,1,3582.18,3582.18,3584.24,-1
5,0,3581.4,3581.4,-1,3584.85
5,0,3583.04,3583.04,-1,3585.09
3,1,3583.95,3583.95,3585.56,-1
5,0,3584.01,3584.01,-1,3586.46
5,0,3584.85,3584.85,-1,3587.03
5,0,3585.09,3585.09,-1,3587.12
5,0,3584.24,3584.24,-1,3587.47
1,1,3587.03,3587.03,3588.01,-1
0,1,3587.12,3587.12,3588.05,-1
5,0,3586.46,3586.46,-1,3588.23
1,1,3587.47,3587.47,3588.49,-1
1,1,3588.01,3588.01,3588.64,-1
5,0,3585.56,3585.56,-1,3588.71
5,0,3588.05,3588.05,-1,3589.12
5,0,3588.23,3588.23,-1,3589.77
3,1,3588.71,3588.71,3590.56,-1
5,0,3588.64,3588.64,-1,3591.03
5,0,3588.49,3588.49,-1,3591.16
5,0,3589.12,3589.12,-1,3592.08
5,0,3590.56,3590.56,-1,3592.3
5,0,3589.77,3589.77,-1,3592.56
0,1,3592.56,3592.56,3593.06,-1
0,1,3593.06,3593.06,3593.16,-1
5,0,3591.16,3591.16,-1,3594.1
5,0,3592.3,3592.3,-1,3594.26
5,0,3591.03,3591.03,-1,3594.35
5,0,3592.08,3592.08,-1,3595.55
5,0,3594.1,3594.1,-1,3596.4
5,0,3593.16,3593.16,-1,3596.88
5,0,3594.26,3594.26,-1,3596.92
5,0,3594.35,3594.35,-1,3597.27
5,0,3595.55,3595.55,-1,3597.96
5,0,3596.88,3596.88,-1,3598.32
0,1,3597.96,3597.96,3598.64,-1
5,0,3596.4,3596.4,-1,3599
0,1,3598.32,3598.32,3599.09,-1
3,1,3596.92,3596.92,3599.17,-1
3,1,3597.27,3597.27,3599.94,-1
5,0,3599.09,3599.09,-1,3600.29
2,1,3599.17,3599.17,3600.51,-1
5,0,3599,3599,-1,3600.86
1,1,3600.86,3600.86,3601.57,-1
5,0,3600.29,3600.29,-1,3601.6
5,0,3598.64,3598.64,-1,3601.66
0,1,3601.6,3601.6,3602.2,-1
5,0,3599.94,3599.94,-1,3602.63
2,1,3600.51,3600.51,3602.74,-1
0,1,3602.63,3602.63,3603.14,-1
1,1,3601.66,3601.66,3603.3,-1
2,1,3601.57,3601.57,3603.72,-1
5,0,3602.74,3602.74,-1,3604.76
4,1,3602.2,3602.2,3605.15,-1
4,1,3603.14,3603.14,3606.01,-1
5,0,3603.72,3603.72,-1,3606.02
5,0,3604.76,3604.76,-1,3606.8
5,0,3606.02,3606.02,-1,3607.44
5,0,3605.15,3605.15,-1,3607.57
5,0,3603.3,3603.3,-1,3607.79
5,0,3606.01,3606.01,-1,3607.93
1,1,3607.93,3607.93,3608.32,-1
0,1,3608.32,3608.32,3608.69,-1
1,1,3607.44,3607.44,3609.03,-1
2,1,3607.57,3607.57,3609.86,-1
5,0,3607.79,3607.79,-1,3609.92
5,0,3606.8,3606.8,-1,3610.02
1,1,3609.03,3609.03,3610.15,-1
1,1,3610.02,3610.02,3610.68,-1
5,0,3608.69,3608.69,-1,3611.04
0,1,3611.04,3611.04,3611.67,-1
1,1,3611.67,3611.67,3611.79,-1
5,0,3610.15,3610.15,-1,3612.14
3,1,3609.86,3609.86,3612.45,-1
3,1,3610.68,3610.68,3612.75,-1
4,1,3609.92,3609.92,3612.91,-1
1,1,3611.79,3611.79,3613.12,-1
5,0,3612.14,3612.14,-1,3613.63
3,1,3612.75,3612.75,3614.5,-1
5,0,3613.63,3613.63,-1,3614.63
5,0,3612.91,3612.91,-1,3615.19
5,0,3612.45,3612.45,-1,3615.54
5,0,3613.12,3613.12,-1,3615.94
2,1,3614.5,3614.5,3616.2,-1
5,0,3614.63,3614.63,-1,3617.11
2,1,3615.94,3615.94,3617.3,-1
0,1,3617.11,3617.11,3617.51,-1
5,0,3615.19,3615.19,-1,3617.55
4,1,3615.54,3615.54,3619.09,-1
5,0,3617.51,3617.51,-1,3619.79
5,0,3616.2,3616.2,-1,3619.8
1,1,3619.09,3619.09,3619.84,-1
5,0,3617.3,3617.3,-1,3620.19
5,0,3617.55,3617.55,-1,3620.27
4,1,3619.8,3619.8,3621.12,-1
2,1,3620.27,3620.27,3621.21,-1
4,1,3620.19,3620.19,3621.43,-1
5,0,3619.84,3619.84,-1,3622.52
5,0,3619.79,3619.79,-1,3622.69
5,0,3621.21,3621.21,-1,3622.78
5,0,3621.12,3621.12,-1,3622.98
0,1,3622.98,3622.98,3623.14,-1
5,0,3621.43,3621.43,-1,3624.07
5,0,3622.78,3622.78,-1,3624.63
5,0,3623.14,3623.14,-1,3624.95
0,1,3624.95,3624.95,3625.14,-1
5,0,3622.69,3622.69,-1,3625.16
5,0,3622.52,3622.52,-1,3625.31
5,0,3624.07,3624.07,-1,3626.94
0,1,3626.94,3626.94,3627.05,-1
5,0,3625.14,3625.14,-1,3627.68
5,0,3625.16,3625.16,-1,3627.91
5,0,3624.63,3624.63,-1,3627.95
5,0,3627.05,3627.05,-1,3629.29
4,1,3625.31,3625.31,3629.44,-1
5,0,3627.68,3627.68,-1,3630.44
5,0,3627.91,3627.91,-1,3630.45
5,0,3627.95,3627.95,-1,3630.51
5,0,3629.29,3629.29,-1,3632.29
4,1,3629.44,3629.44,3632.4,-1
5,0,3630.51,3630.51,-1,3632.62
5,0,3630.44,3630.44,-1,3632.63
0,1,3632.29,3632.29,3632.74,-1
5,0,3630.45,3630.45,-1,3632.98
3,1,3632.63,3632.63,3634.16,-1
1,1,3632.74,3632.74,3634.5,-1
5,0,3632.4,3632.4,-1,3635.16
5,0,3632.98,3632.98,-1,3635.69
5,0,3632.62,3632.62,-1,3635.89
5,0,3634.5,3634.5,-1,3636.37
5,0,3634.16,3634.16,-1,3636.95
5,0,3635.16,3635.16,-1,3637.59
5,0,3635.89,3635.89,-1,3638.22
5,0,3635.69,3635.69,-1,3638.49
5,0,3636.95,3636.95,-1,3639.48
5,0,3636.37,3636.37,-1,3639.49
5,0,3638.49,3638.49,-1,3640.24
5,0,3637.59,3637.59,-1,3640.28
1,1,3639.48,3639.48,3640.33,-1
4,1,3638.22,3638.22,3641.05,-1
0,1,3641.05,3641.05,3641.18,-1
3,1,3640.24,3640.24,3642.09,-1
5,0,3639.49,3639.49,-1,3642.16
5,0,3640.33,3640.33,-1,3642.9
3,1,3642.16,3642.16,3643.34,-1
5,0,3640.28,3640.28,-1,3644.04
5,0,3641.18,3641.18,-1,3644.21
1,1,3642.9,3642.9,3644.47,-1
5,0,3642.09,3642.09,-1,3644.61
2,1,3644.47,3644.47,3645.63,-1
3,1,3644.21,3644.21,3646.23,-1
3,1,3643.34,3643.34,3646.37,-1
5,0,3644.04,3644.04,-1,3646.62
5,0,3644.61,3644.61,-1,3647.57
1,1,3646.37,3646.37,3647.58,-1
5,0,3645.63,3645.63,-1,3648.11
5,0,3646.23,3646.23,-1,3648.45
2,1,3647.58,3647.58,3649.47,-1
5,0,3646.62,3646.62,-1,3649.61
5,0,3648.11,3648.11,-1,3649.9
4,1,3647.57,3647.57,3650.11,-1
5,0,3648.45,3648.45,-1,3650.61
0,1,3650.11,3650.11,3650.92,-1
5,0,3649.47,3649.47,-1,3652.37
3,1,3649.9,3649.9,3652.48,-1
5,0,3650.92,3650.92,-1,3652.77
1,1,3652.37,3652.37,3652.89,-1
5,0,3650.61,3650.61,-1,3652.89
5,0,3649.61,3649.61,-1,3652.95
2,1,3652.48,3652.48,3654.3,-1
2,1,3652.89,3652.89,3654.48,-1
5,0,3652.89,3652.89,-1,3654.51
3,1,3652.77,3652.77,3654.88,-1
0,1,3654.88,3654.88,3654.95,-1
1,1,3654.48,3654.48,3655.3,-1
0,1,3655.3,3655.3,3655.73,-1
1,1,3654.51,3654.51,3656.01,-1
0,1,3656.01,3656.01,3656.13,-1
5,0,3652.95,3652.95,-1,3656.45
5,0,3654.3,3654.3,-1,3657.21
5,0,3654.95,3654.95,-1,3657.36
2,1,3656.13,3656.13,3658.08,-1
5,0,3656.45,3656.45,-1,3658.17
5,0,3655.73,3655.73,-1,3659.18
0,1,3659.18,3659.18,3659.72,-1
5,0,3657.21,3657.21,-1,3660.2
4,1,3657.36,3657.36,3660.48,-1
4,1,3658.08,3658.08,3660.61,-1
5,0,3658.17,3658.17,-1,3661.65
5,0,3660.61,3660.61,-1,3662.7
5,0,3660.48,3660.48,-1,3662.95
5,0,3660.2,3660.2,-1,3663.02
5,0,3659.72,3659.72,-1,3663.56
2,1,3662.95,3662.95,3664.43,-1
2,1,3663.02,3663.02,3665.29,-1
5,0,3661.65,3661.65,-1,3665.42
5,0,3663.56,3663.56,-1,3665.42
5,0,3662.7,3662.7,-1,3665.6
1,1,3665.42,3665.42,3666.23,-1
2,1,3666.23,3666.23,3667.19,-1
5,0,3664.43,3664.43,-1,3667.38
2,1,3665.42,3665.42,3667.47,-1
5,0,3665.29,3665.29,-1,3667.91
5,0,3665.6,3665.6,-1,3668.15
0,1,3668.15,3668.15,3668.74,-1
1,1,3667.91,3667.91,3669.03,-1
0,1,3669.03,3669.03,3669.69,-1
5,0,3667.19,3667.19,-1,3669.8
1,1,3669.69,3669.69,3670.11,-1
5,0,3667.38,3667.38,-1,3670.13
2,1,3670.13,3670.13,3670.34,-1
5,0,3667.47,3667.47,-1,3670.37
4,1,3668.74,3668.74,3671.44,-1
1,1,3670.11,3670.11,3671.81,-1
5,0,3669.8,3669.8,-1,3672.38
4,1,3670.37,3670.37,3672.42,-1
4,1,3670.34,3670.34,3672.67,-1
0,1,3672.38,3672.38,3673.29,-1
5,0,3671.81,3671.81,-1,3674.25
5,0,3671.44,3671.44,-1,3674.47
5,0,3672.42,3672.42,-1,3674.68
0,1,3674.47,3674.47,3674.91,-1
1,1,3674.91,3674.91,3675.4,-1
5,0,3673.29,3673.29,-1,3675.58
4,1,3672.67,3672.67,3675.92,-1
5,0,3674.25,3674.25,-1,3675.95
3,1,3675.58,3675.58,3677.05,-1
5,0,3675.4,3675.4,-1,3677.76
5,0,3674.68,3674.68,-1,3678.03
3,1,3677.05,3677.05,3678.25,-1
5,0,3675.95,3675.95,-1,3678.61
5,0,3675.92,3675.92,-1,3678.86
0,1,3678.61,3678.61,3679.47,-1
1,1,3678.86,3678.86,3680.22,-1
1,1,3679.47,3679.47,3680.23,-1
5,0,3678.03,3678.03,-1,3680.76
5,0,3678.25,3678.25,-1,3680.83
5,0,3677.76,3677.76,-1,3681.01
1,1,3680.83,3680.83,3682.04,-1
5,0,3680.23,3680.23,-1,3682.07
5,0,3680.22,3680.22,-1,3682.1
2,1,3682.04,3682.04,3683.06,-1
4,1,3680.76,3680.76,3683.35,-1
5,0,3681.01,3681.01,-1,3683.38
5,0,3682.07,3682.07,-1,3683.93
5,0,3682.1,3682.1,-1,3684.46
5,0,3683.38,3683.38,-1,3685.25
5,0,3683.35,3683.35,-1,3685.33
2,1,3683.93,3683.93,3685.95,-1
5,0,3683.06,3683.06,-1,3686.85
5,0,3684.46,3684.46,-1,3686.94
0,1,3686.94,3686.94,3687.08,-1
1,1,3687.08,3687.08,3687.46,-1
5,0,3685.25,3685.25,-1,3687.5
4,1,3685.33,3685.33,3688.2,-1
5,0,3685.95,3685.95,-1,3688.42
3,1,3687.46,3687.46,3688.76,-1
5,0,3686.85,3686.85,-1,3689.57
5,0,3687.5,3687.5,-1,3689.79
5,0,3688.2,3688.2,-1,3689.93
0,1,3689.79,3689.79,3690.03,-1
1,1,3689.57,3689.57,3691.15,-1
5,0,3689.93,3689.93,-1,3691.66
5,0,3688.76,3688.76,-1,3691.86
3,1,3690.03,3690.03,3691.9,-1
3,1,3691.15,3691.15,3692.09,-1
4,1,3688.42,3688.42,3692.37,-1
3,1,3691.9,3691.9,3694.1,-1
2,1,3692.37,3692.37,3694.16,-1
3,1,3691.66,3691.66,3694.22,-1
5,0,3691.86,3691.86,-1,3694.55
0,1,3694.1,3694.1,3694.6,-1
1,1,3694.16,3694.16,3694.85,-1
5,0,3692.09,3692.09,-1,3695.28
1,1,3694.55,3694.55,3695.72,-1
5,0,3694.85,3694.85,-1,3696.27
5,0,3694.22,3694.22,-1,3696.44
0,1,3695.72,3695.72,3696.59,-1
5,0,3695.28,3695.28,-1,3697.07
5,0,3694.6,3694.6,-1,3697.21
1,1,3696.44,3696.44,3697.42,-1
1,1,3697.42,3697.42,3697.74,-1
0,1,3697.21,3697.21,3697.89,-1
5,0,3696.27,3696.27,-1,3698.68
5,0,3696.59,3696.59,-1,3698.7
5,0,3697.07,3697.07,-1,3699.95
3,1,3698.7,3698.7,3700.04,-1
5,0,3697.89,3697.89,-1,3700.21
5,0,3697.74,3697.74,-1,3701.13
1,1,3701.13,3701.13,3701.94,-1
5,0,3699.95,3699.95,-1,3702.25
5,0,3698.68,3698.68,-1,3702.29
5,0,3700.04,3700.04,-1,3702.45
0,1,3702.29,3702.29,3702.85,-1
5,0,3700.21,3700.21,-1,3703.06
0,1,3702.85,3702.85,3703.61,-1
5,0,3701.94,3701.94,-1,3704.06
0,1,3704.06,3704.06,3704.52,-1
1,1,3704.52,3704.52,3704.94,-1
5,0,3703.06,3703.06,-1,3705.05
5,0,3702.45,3702.45,-1,3705.07
1,1,3705.05,3705.05,3705.23,-1
5,0,3702.25,3702.25,-1,3705.57
1,1,3705.23,3705.23,3706.55,-1
5,0,3703.61,3703.61,-1,3706.74
5,0,3705.57,3705.57,-1,3706.9
0,1,3706.55,3706.55,3707.41,-1
5,0,3705.07,3705.07,-1,3707.42
5,0,3704.94,3704.94,-1,3708.01
0,1,3707.41,3707.41,3708.09,-1
4,1,3706.74,3706.74,3708.58,-1
1,1,3708.01,3708.01,3708.89,-1
1,1,3708.09,3708.09,3709.07,-1
1,1,3708.58,3708.58,3709.22,-1
5,0,3706.9,3706.9,-1,3709.68
5,0,3707.42,3707.42,-1,3710.33
5,0,3709.07,3709.07,-1,3711.33
5,0,3709.22,3709.22,-1,3711.62
5,0,3708.89,3708.89,-1,3712.03
5,0,3709.68,3709.68,-1,3712.51
1,1,3711.62,3711.62,3712.77,-1
5,0,3710.33,3710.33,-1,3712.82
1,1,3712.77,3712.77,3713.91,-1
2,1,3712.03,3712.03,3713.99,-1
5,0,3711.33,3711.33,-1,3714.31
5,0,3712.51,3712.51,-1,3714.95
5,0,3712.82,3712.82,-1,3715.1
4,1,3714.31,3714.31,3715.7,-1
3,1,3713.99,3713.99,3716.45,-1
0,1,3716.45,3716.45,3716.76,-1
5,0,3713.91,3713.91,-1,3716.78
2,1,3715.7,3715.7,3716.93,-1
0,1,3716.78,3716.78,3716.93,-1
5,0,3714.95,3714.95,-1,3717.13
5,0,3715.1,3715.1,-1,3717.99
1,1,3716.76,3716.76,3718.04,-1
3,1,3716.93,3716.93,3718.33,-1
3,1,3716.93,3716.93,3718.36,-1
1,1,3718.36,3718.36,3719.89,-1
5,0,3717.13,3717.13,-1,3719.91
5,0,3717.99,3717.99,-1,3719.99
5,0,3718.04,3718.04,-1,3720.61
5,0,3718.33,3718.33,-1,3720.98
5,0,3719.89,3719.89,-1,3722.03
5,0,3719.91,3719.91,-1,3722.23
5,0,3719.99,3719.99,-1,3722.68
1,1,3722.68,3722.68,3722.87,-1
5,0,3720.61,3720.61,-1,3723.25
5,0,3720.98,3720.98,-1,3723.66
5,0,3722.23,3722.23,-1,3724.28
5,0,3722.03,3722.03,-1,3725.24
5,0,3723.25,3723.25,-1,3725.33
5,0,3723.66,3723.66,-1,3726.17
5,0,3722.87,3722.87,-1,3726.24
4,1,3724.28,3724.28,3726.81,-1
5,0,3725.24,3725.24,-1,3728.08
4,1,3726.81,3726.81,3728.57,-1
5,0,3725.33,3725.33,-1,3728.74
5,0,3726.24,3726.24,-1,3729.35
5,0,3726.17,3726.17,-1,3729.72
5,0,3728.57,3728.57,-1,3729.98
5,0,3728.08,3728.08,-1,3730.08
0,1,3729.72,3729.72,3730.42,-1
5,0,3729.35,3729.35,-1,3731.06
5,0,3728.74,3728.74,-1,3731.41
1,1,3730.08,3730.08,3731.57,-1
5,0,3729.98,3729.98,-1,3731.77
5,0,3730.42,3730.42,-1,3732.91
5,0,3731.77,3731.77,-1,3733.94
1,1,3732.91,3732.91,3734,-1
5,0,3731.57,3731.57,-1,3734.01
5,0,3731.06,3731.06,-1,3734.08
5,0,3731.41,3731.41,-1,3734.46
2,1,3734.08,3734.08,3734.71,-1
5,0,3734,3734,-1,3735.35
0,1,3735.35,3735.35,3735.39,-1
5,0,3733.94,3733.94,-1,3736.64
5,0,3734.71,3734.71,-1,3736.95
3,1,3734.46,3734.46,3737.27,-1
0,1,3736.64,3736.64,3737.53,-1
1,1,3736.95,3736.95,3737.69,-1
4,1,3734.01,3734.01,3737.76,-1
5,0,3735.39,3735.39,-1,3738.61
2,1,3737.76,3737.76,3739.45,-1
5,0,3737.53,3737.53,-1,3739.5
2,1,3738.61,3738.61,3740.11,-1
3,1,3737.69,3737.69,3740.35,-1
5,0,3737.27,3737.27,-1,3740.93
5,0,3739.45,3739.45,-1,3741
5,0,3739.5,3739.5,-1,3741.69
1,1,3741.69,3741.69,3742.49,-1
5,0,3740.11,3740.11,-1,3742.55
3,1,3740.35,3740.35,3742.6,-1
4,1,3740.93,3740.93,3743,-1
5,0,3741,3741,-1,3743.38
5,0,3742.55,3742.55,-1,3743.82
1,1,3743.38,3743.38,3744.08,-1
1,1,3743.82,3743.82,3744.51,-1
2,1,3742.49,3742.49,3744.76,-1
5,0,3742.6,3742.6,-1,3745.3
5,0,3743,3743,-1,3746.39
5,0,3744.08,3744.08,-1,3746.55
5,0,3744.51,3744.51,-1,3746.72
2,1,3744.76,3744.76,3746.83,-1
1,1,3746.55,3746.55,3747.17,-1
2,1,3746.39,3746.39,3747.37,-1
0,1,3747.37,3747.37,3748.01,-1
2,1,3746.83,3746.83,3748.07,-1
0,1,3748.01,3748.01,3748.25,-1
1,1,3747.17,3747.17,3748.33,-1
5,0,3745.3,3745.3,-1,3748.8
5,0,3748.07,3748.07,-1,3748.82
5,0,3746.72,3746.72,-1,3749.35
1,1,3748.8,3748.8,3749.52,-1
3,1,3748.33,3748.33,3750.17,-1
5,0,3749.52,3749.52,-1,3751.16
4,1,3748.82,3748.82,3751.5,-1
5,0,3749.35,3749.35,-1,3751.7
5,0,3748.25,3748.25,-1,3751.79
5,0,3751.5,3751.5,-1,3752.28
2,1,3751.79,3751.79,3752.47,-1
1,1,3751.16,3751.16,3752.48,-1
5,0,3750.17,3750.17,-1,3752.64
3,1,3751.7,3751.7,3753.49,-1
5,0,3752.48,3752.48,-1,3754.72
5,0,3752.64,3752.64,-1,3754.83
3,1,3752.47,3752.47,3755.08,-1
0,1,3755.08,3755.08,3755.08,-1
5,0,3752.28,3752.28,-1,3756.27
5,0,3754.83,3754.83,-1,3756.42
5,0,3753.49,3753.49,-1,3756.45
4,1,3754.72,3754.72,3756.95,-1
2,1,3756.27,3756.27,3757,-1
5,0,3755.08,3755.08,-1,3757.21
0,1,3757.21,3757.21,3757.48,-1
5,0,3756.42,3756.42,-1,3758.49
1,1,3758.49,3758.49,3759.1,-1
5,0,3757.48,3757.48,-1,3759.29
2,1,3757,3757,3759.62,-1
5,0,3756.45,3756.45,-1,3759.71
2,1,3759.1,3759.1,3760.61,-1
5,0,3756.95,3756.95,-1,3760.97
3,1,3759.29,3759.29,3761.27,-1
0,1,3760.97,3760.97,3761.52,-1
5,0,3759.71,3759.71,-1,3761.75
5,0,3759.62,3759.62,-1,3761.97
2,1,3761.52,3761.52,3762.62,-1
5,0,3760.61,3760.61,-1,3763.14
4,1,3761.75,3761.75,3763.31,-1
5,0,3761.27,3761.27,-1,3763.55
3,1,3762.62,3762.62,3764.09,-1
5,0,3761.97,3761.97,-1,3764.75
5,0,3763.31,3763.31,-1,3765.05
5,0,3764.09,3764.09,-1,3765.89
5,0,3763.55,3763.55,-1,3766.16
5,0,3763.14,3763.14,-1,3766.31
1,1,3765.89,3765.89,3766.93,-1
0,1,3766.93,3766.93,3767.17,-1
5,0,3766.16,3766.16,-1,3767.22
5,0,3764.75,3764.75,-1,3767.42
5,0,3765.05,3765.05,-1,3767.57
2,1,3766.31,3766.31,3768.37,-1
1,1,3767.42,3767.42,3768.53,-1
5,0,3767.57,3767.57,-1,3768.85
5,0,3767.22,3767.22,-1,3769.64
5,0,3768.37,3768.37,-1,3769.77
5,0,3767.17,3767.17,-1,3770.67
5,0,3768.85,3768.85,-1,3770.86
0,1,3770.86,3770.86,3771.17,-1
5,0,3769.64,3769.64,-1,3771.95
5,0,3768.53,3768.53,-1,3772.18
5,0,3769.77,3769.77,-1,3772.29
3,1,3770.67,3770.67,3772.87,-1
2,1,3772.29,3772.29,3772.96,-1
0,1,3772.87,3772.87,3773.33,-1
2,1,3771.17,3771.17,3773.44,-1
1,1,3773.44,3773.44,3773.6,-1
5,0,3772.18,3772.18,-1,3774.11
5,0,3771.95,3771.95,-1,3774.42
5,0,3773.33,3773.33,-1,3774.71
3,1,3772.96,3772.96,3775.45,-1
1,1,3774.42,3774.42,3775.59,-1
4,1,3774.11,3774.11,3775.71,-1
1,1,3775.71,3775.71,3776.62,-1
4,1,3773.6,3773.6,3777.01,-1
0,1,3776.62,3776.62,3777.12,-1
5,0,3774.71,3774.71,-1,3777.73
0,1,3777.12,3777.12,3777.83,-1
3,1,3777.73,3777.73,3778.52,-1
5,0,3775.59,3775.59,-1,3778.54
2,1,3777.01,3777.01,3779.02,-1
5,0,3775.45,3775.45,-1,3779.26
3,1,3778.52,3778.52,3780.34,-1
5,0,3777.83,3777.83,-1,3781.28
5,0,3779.26,3779.26,-1,3781.85
5,0,3779.02,3779.02,-1,3781.87
5,0,3778.54,3778.54,-1,3782.04
4,1,3780.34,3780.34,3783.04,-1
2,1,3781.87,3781.87,3783.61,-1
2,1,3782.04,3782.04,3783.74,-1
5,0,3781.85,3781.85,-1,3783.93
5,0,3781.28,3781.28,-1,3783.99
1,1,3783.61,3783.61,3784.36,-1
1,1,3783.93,3783.93,3784.62,-1
5,0,3783.04,3783.04,-1,3785.35
3,1,3783.99,3783.99,3785.85,-1
5,0,3783.74,3783.74,-1,3786
5,0,3784.36,3784.36,-1,3786.94
5,0,3785.35,3785.35,-1,3787.26
5,0,3786,3786,-1,3787.5
5,0,3785.85,3785.85,-1,3787.99
5,0,3784.62,3784.62,-1,3788.17
2,1,3787.5,3787.5,3788.47,-1
2,1,3786.94,3786.94,3789.31,-1
5,0,3787.26,3787.26,-1,3790.63
5,0,3787.99,3787.99,-1,3791
5,0,3789.31,3789.31,-1,3791.24
5,0,3788.17,3788.17,-1,3791.6
0,1,3791.6,3791.6,3791.71,-1
